Keycode,period,"HTS_INDEX_FAC_N_Age_Sex_IndexOffered | <1, Male","HTS_INDEX_FAC_N_Age_Sex_IndexOffered | 1-4, Male","HTS_INDEX_FAC_N_Age_Sex_IndexOffered | 5-9, Male","HTS_INDEX_FAC_N_Age_Sex_IndexOffered | 10-14, Male","HTS_INDEX_FAC_N_Age_Sex_IndexOffered | 15-19, Male","HTS_INDEX_FAC_N_Age_Sex_IndexOffered | 20-24, Male","HTS_INDEX_FAC_N_Age_Sex_IndexOffered | 25-29, Male","HTS_INDEX_FAC_N_Age_Sex_IndexOffered | 30-34, Male","HTS_INDEX_FAC_N_Age_Sex_IndexOffered | 35-39, Male","HTS_INDEX_FAC_N_Age_Sex_IndexOffered | 40-44, Male","HTS_INDEX_FAC_N_Age_Sex_IndexOffered | 45-49, Male","HTS_INDEX_FAC_N_Age_Sex_IndexOffered | 50+, Male","echo_HTS_INDEX_FAC_N_Age_Sex_IndexOffered | Unknown Age, Male","HTS_INDEX_FAC_N_Age_Sex_IndexOffered | <1, Female","HTS_INDEX_FAC_N_Age_Sex_IndexOffered | 1-4, Female","HTS_INDEX_FAC_N_Age_Sex_IndexOffered | 5-9, Female","HTS_INDEX_FAC_N_Age_Sex_IndexOffered | 10-14, Female","HTS_INDEX_FAC_N_Age_Sex_IndexOffered | 15-19, Female","HTS_INDEX_FAC_N_Age_Sex_IndexOffered | 20-24, Female","HTS_INDEX_FAC_N_Age_Sex_IndexOffered | 25-29, Female","HTS_INDEX_FAC_N_Age_Sex_IndexOffered | 30-34, Female","HTS_INDEX_FAC_N_Age_Sex_IndexOffered | 35-39, Female","HTS_INDEX_FAC_N_Age_Sex_IndexOffered | 40-44, Female","HTS_INDEX_FAC_N_Age_Sex_IndexOffered | 45-49, Female","HTS_INDEX_FAC_N_Age_Sex_IndexOffered | 50+, Female","echo_HTS_INDEX_FAC_N_Age_Sex_IndexOffered | Unknown Age, Female","echo_HTS_INDEX_FAC_N_Age_Sex_IndexAccepted | <1, Male","echo_HTS_INDEX_FAC_N_Age_Sex_IndexAccepted | 1-4, Male","echo_HTS_INDEX_FAC_N_Age_Sex_IndexAccepted | 5-9, Male","echo_HTS_INDEX_FAC_N_Age_Sex_IndexAccepted | 10-14, Male","echo_HTS_INDEX_FAC_N_Age_Sex_IndexAccepted | 15-19, Male","echo_HTS_INDEX_FAC_N_Age_Sex_IndexAccepted | 20-24, Male","echo_HTS_INDEX_FAC_N_Age_Sex_IndexAccepted | 25-29, Male","echo_HTS_INDEX_FAC_N_Age_Sex_IndexAccepted | 30-34, Male","echo_HTS_INDEX_FAC_N_Age_Sex_IndexAccepted | 35-39, Male","echo_HTS_INDEX_FAC_N_Age_Sex_IndexAccepted | 40-44, Male","echo_HTS_INDEX_FAC_N_Age_Sex_IndexAccepted | 45-49, Male","echo_HTS_INDEX_FAC_N_Age_Sex_IndexAccepted | 50+, Male","echo_HTS_INDEX_FAC_N_Age_Sex_IndexAccepted | Unknown Age, Male","echo_HTS_INDEX_FAC_N_Age_Sex_IndexAccepted | <1, Female","echo_HTS_INDEX_FAC_N_Age_Sex_IndexAccepted | 1-4, Female","echo_HTS_INDEX_FAC_N_Age_Sex_IndexAccepted | 5-9, Female","echo_HTS_INDEX_FAC_N_Age_Sex_IndexAccepted | 10-14, Female","echo_HTS_INDEX_FAC_N_Age_Sex_IndexAccepted | 15-19, Female","echo_HTS_INDEX_FAC_N_Age_Sex_IndexAccepted | 20-24, Female","echo_HTS_INDEX_FAC_N_Age_Sex_IndexAccepted | 25-29, Female","echo_HTS_INDEX_FAC_N_Age_Sex_IndexAccepted | 30-34, Female","echo_HTS_INDEX_FAC_N_Age_Sex_IndexAccepted | 35-39, Female","echo_HTS_INDEX_FAC_N_Age_Sex_IndexAccepted | 40-44, Female","echo_HTS_INDEX_FAC_N_Age_Sex_IndexAccepted | 45-49, Female","echo_HTS_INDEX_FAC_N_Age_Sex_IndexAccepted | 50+, Female","echo_HTS_INDEX_FAC_N_Age_Sex_IndexAccepted | Unknown Age, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | <1, Known at Entry Positive, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 1-4, Known at Entry Positive, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 5-9, Known at Entry Positive, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 10-14, Known at Entry Positive, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 15-19, Known at Entry Positive, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 20-24, Known at Entry Positive, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 25-29, Known at Entry Positive, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 30-34, Known at Entry Positive, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 35-39, Known at Entry Positive, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 40-44, Known at Entry Positive, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 45-49, Known at Entry Positive, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 50+, Known at Entry Positive, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | Unknown Age, Known at Entry Positive, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | <1, Known at Entry Positive, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 1-4, Known at Entry Positive, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 5-9, Known at Entry Positive, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 10-14, Known at Entry Positive, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 15-19, Known at Entry Positive, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 20-24, Known at Entry Positive, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 25-29, Known at Entry Positive, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 30-34, Known at Entry Positive, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 35-39, Known at Entry Positive, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 40-44, Known at Entry Positive, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 45-49, Known at Entry Positive, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 50+, Known at Entry Positive, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | Unknown Age, Known at Entry Positive, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | <1, Newly Identified Positive, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | <1, Newly Identified Negative, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 1-4, Newly Identified Positive, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 1-4, Newly Identified Negative, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 5-9, Newly Identified Positive, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 5-9, Newly Identified Negative, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 10-14, Newly Identified Positive, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 10-14, Newly Identified Negative, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 15-19, Newly Identified Positive, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 15-19, Newly Identified Negative, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 20-24, Newly Identified Positive, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 20-24, Newly Identified Negative, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 25-29, Newly Identified Positive, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 25-29, Newly Identified Negative, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 30-34, Newly Identified Positive, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 30-34, Newly Identified Negative, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 35-39, Newly Identified Positive, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 35-39, Newly Identified Negative, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 40-44, Newly Identified Positive, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 40-44, Newly Identified Negative, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 45-49, Newly Identified Positive, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 45-49, Newly Identified Negative, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 50+, Newly Identified Positive, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 50+, Newly Identified Negative, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | Unknown Age, Newly Identified Positive, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | Unknown Age, Newly Identified Negative, Male","echo_HTS_INDEX_FAC_N_Age_Sex_Result | <1, Newly Identified Positive, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | <1, Newly Identified Negative, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 1-4, Newly Identified Positive, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 1-4, Newly Identified Negative, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 5-9, Newly Identified Positive, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 5-9, Newly Identified Negative, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 10-14, Newly Identified Positive, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 10-14, Newly Identified Negative, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 15-19, Newly Identified Positive, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 15-19, Newly Identified Negative, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 20-24, Newly Identified Positive, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 20-24, Newly Identified Negative, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 25-29, Newly Identified Positive, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 25-29, Newly Identified Negative, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 30-34, Newly Identified Positive, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 30-34, Newly Identified Negative, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 35-39, Newly Identified Positive, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 35-39, Newly Identified Negative, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 40-44, Newly Identified Positive, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 40-44, Newly Identified Negative, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 45-49, Newly Identified Positive, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 45-49, Newly Identified Negative, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 50+, Newly Identified Positive, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | 50+, Newly Identified Negative, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | Unknown Age, Newly Identified Positive, Female","echo_HTS_INDEX_FAC_N_Age_Sex_Result | Unknown Age, Newly Identified Negative, Female",US_# Contactos de caso index fornecidos e contactados_Feminino 1 - 4 Anos,US_# Contactos de caso index fornecidos e contactados_Feminino 10 - 14 anos,US_# Contactos de caso index fornecidos e contactados_Feminino 15 - 19 anos,US_# Contactos de caso index fornecidos e contactados_Feminino 20 - 24 anos,US_# Contactos de caso index fornecidos e contactados_Feminino 25 - 29 anos,US_# Contactos de caso index fornecidos e contactados_Feminino 30 - 34 Anos,US_# Contactos de caso index fornecidos e contactados_Feminino 35 - 39 Anos,US_# Contactos de caso index fornecidos e contactados_Feminino 40 - 44 Anos,US_# Contactos de caso index fornecidos e contactados_Feminino 45 - 49 Anos,US_# Contactos de caso index fornecidos e contactados_Feminino 5 - 9 Anos,US_# Contactos de caso index fornecidos e contactados_Feminino < 1 Ano,US_# Contactos de caso index fornecidos e contactados_Feminino < 10 Anos,US_# Contactos de caso index fornecidos e contactados_Feminino > 50 Anos,US_# Contactos de caso index fornecidos e contactados_Feminino Unknown age,US_# Contactos de caso index fornecidos e contactados_Masculino 1 - 4 Anos,US_# Contactos de caso index fornecidos e contactados_Masculino 10 - 14 anos,US_# Contactos de caso index fornecidos e contactados_Masculino 15 - 19 anos,US_# Contactos de caso index fornecidos e contactados_Masculino 20 - 24 anos,US_# Contactos de caso index fornecidos e contactados_Masculino 25 - 29 anos,US_# Contactos de caso index fornecidos e contactados_Masculino 30 - 34 Anos,US_# Contactos de caso index fornecidos e contactados_Masculino 35 - 39 Anos,US_# Contactos de caso index fornecidos e contactados_Masculino 40 - 44 Anos,US_# Contactos de caso index fornecidos e contactados_Masculino 45 - 49 Anos,US_# Contactos de caso index fornecidos e contactados_Masculino 5 - 9 Anos,US_# Contactos de caso index fornecidos e contactados_Masculino < 1 Ano,US_# Contactos de caso index fornecidos e contactados_Masculino < 10 Anos,US_# Contactos de caso index fornecidos e contactados_Masculino > 50 Anos,US_# Contactos de caso index fornecidos e contactados_Masculino Unknown age
200522,2022Q1,,,,,,2,15,3,11,2,5,3,,,1,,,1,5,8,4,8,2,5,1,,,,,,,2,15,3,11,2,5,3,,,1,,,1,5,8,4,8,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,2,1,,,,,,13,1,9,2,4,2,3,1,2,,2,,,,,,,3,,1,,,1,,8,1,9,1,6,1,7,,1,1,3,1,3,,,,3,,1,9,10,7,7,1,4,1,,,3,,4,1,,,14,11,6,4,2,2,,,2,
200023,2022Q1,,,,,,2,4,7,17,14,5,10,,,,,,1,15,18,16,6,3,1,1,,,,,,,2,4,7,17,14,5,10,,,,,,1,15,18,16,6,3,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,4,,5,,3,,,1,3,,7,5,6,1,3,3,3,1,,3,5,,,,,1,7,1,,,2,3,1,4,6,5,4,9,5,1,7,1,4,1,1,1,5,,,8,2,4,10,9,14,9,5,2,1,,,6,,4,3,,4,7,11,4,6,1,5,,,8,
200536,2022Q1,0,1,0,0,1,1,2,8,6,4,4,2,0,0,0,0,0,1,7,5,6,7,4,5,1,0,0,1,0,0,1,1,2,8,6,4,4,2,0,0,0,0,0,1,7,5,6,7,4,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,4,0,0,0,0,0,4,1,0,2,1,0,1,0,1,0,0,0,0,0,1,1,7,0,9,0,2,1,2,1,3,0,2,0,5,0,3,0,2,1,0,0,0,0,0,8,2,3,4,2,5,3,2,1,9,1,,0,0,3,4,0,0,4,1,3,1,1,9,0,,0,0
200497,2022Q1,,,,,,,2,1,4,2,2,,,,,,,,2,,2,1,2,1,,,,,,,,,2,1,4,2,2,,,,,,,,2,,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,1,,,1,,1,,,,1,,,,2,,3,,,,,,,1,,,,,1,1,1,3,2,1,6,,1,2,3,,,,1,,,,1,,2,4,3,6,3,3,,,,,1,,1,1,,1,1,,1,,2,,1,,3,
200152,2022Q1,,1,,,,2,5,3,,4,,,,,,,,,1,3,2,1,2,,1,,,1,,,,2,5,3,,4,,,,,,,,,1,3,2,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,,3,,3,,,,2,,8,4,2,,,1,2,,1,,,,,,,,11,,4,,4,,1,1,6,2,5,,1,,1,,2,,1,,,,,11,4,1,7,7,1,1,2,1,4,,,,,12,3,,2,8,6,,3,1,3,,,,
200612,2022Q1,,,2,,1,,2,1,3,2,1,,,,,1,,,2,5,1,4,3,2,1,,,,2,,1,,2,1,3,2,1,,,,,1,,,2,5,1,4,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,27,,9,1,,,2,2,4,1,1,3,1,2,,,,,,,,,,,1,1,21,,12,,,2,,4,,1,1,4,1,2,2,2,,1,,,,1,12,,2,4,2,5,4,2,22,,,1,,5,13,1,2,6,2,4,2,,29,,,,
200548,2022Q1,,,1,,1,,,,,,,1,,,3,1,1,1,4,2,1,,1,,1,,,,1,,1,,,,,,,1,,,3,1,1,1,4,2,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,1,,,,,,1,2,,1,,1,,1,1,2,2,,1,,,,1,,,,1,,,,3,1,1,4,2,1,,1,,1,,,1,,,,1,,,,,,,1,,,1,
200192,2022Q1,,,,,,10,6,6,9,9,6,5,,,,,,1,14,9,9,5,3,1,1,0,,,,,,10,6,6,9,9,6,5,,,,,,1,14,9,9,5,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,1,,9,,,2,5,,5,2,13,,5,1,7,2,,1,,,,,,1,4,,7,,3,,3,,10,1,13,2,12,1,4,,2,,1,,,,,5,3,3,10,14,14,5,2,1,7,,,,,8,9,,7,5,15,5,8,2,1,,,1,
200566,2022Q1,,,,,,,1,3,1,,1,2,,,,,,,,3,3,5,1,,,,,,,,,,1,3,1,,1,2,,,,,,,,3,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,,,,1,,,,,,,,1,,1,1,,,,,,,,,5,,7,,2,,1,,,,2,1,1,,,,,,,,,,,5,2,1,,2,2,,,,7,,,,,2,,1,,,,1,1,1,3,,,,
201028,2022Q1,,,,,,,,2,2,,,1,,,,,,,8,5,8,1,1,3,1,,,,,,,,,2,2,,,1,,,,,,,8,5,8,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5,,4,1,,,1,,,,,1,,1,3,,,,,,,,,,1,1,7,,2,,1,,,,2,,,,,,,,2,,,,,,,8,1,,2,,,,2,,2,1,,,,5,1,1,,,1,4,,,4,2,,,
338290,2022Q1,,,,,,,1,1,1,1,,,,,,,,,3,6,4,1,,,,,,,,,,,1,1,1,1,,,,,,,,,3,6,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,1,,2,1,1,2,,1,,,,1,2,,,,,,1,,1,,,,,,3,1,,1,,,,,,,,,,,,1,,,3,1,1,,,,1,,,,,1,,,1,2,2,2,1,,1,,,3,
200559,2022Q1,,,,,,1,2,5,1,1,,3,,,,,,2,3,5,9,6,2,3,,,,,,,,1,2,5,1,1,,3,,,,,,2,3,5,9,6,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,6,,1,,,,,1,2,2,,1,2,1,6,,,2,1,,,,,,1,,5,,3,,,1,1,3,4,1,,,,,3,,,1,,,,1,3,,2,7,1,,3,,5,,,1,,9,1,,,3,2,3,7,,6,,,3,
200454,2022Q1,,,,,,,,1,,1,,1,,,,,,,1,,2,,,,,,,,,,,,,1,,1,,1,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,3,,,,,,,,,,1,,,1,,,,3,,,,,,,,1,,,,,,1,1,,,,,,,,
200618,2022Q1,,,,,,2,2,3,1,,1,,,,,,,,1,4,1,,1,1,1,,,,,,,2,2,3,1,,1,,,,,,,,1,4,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,2,,2,,3,,2,1,1,,,,2,,,,,,,,1,,2,,,,3,,2,1,2,,2,,,,1,,1,,1,,,1,,3,2,3,2,,1,1,2,,,1,,1,,2,2,3,2,2,,2,2,,,,
201110,2022Q1,,,,,,1,1,3,3,1,,1,,,,,,,4,6,10,4,1,,,,,,,,,1,1,3,3,1,,1,,,,,,,4,6,10,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,3,,,,,,,,1,,,1,1,1,3,,,,,,,,,,11,,2,,,,,2,1,1,1,1,3,,,,,,1,,,,,11,,,3,2,4,,,1,2,,,,,5,,,,1,,2,4,,3,,,,
200525,2022Q1,,,,,5,6,5,16,3,12,1,3,,,,,,,5,13,3,,5,3,,,,,,,5,6,5,16,3,12,1,3,,,,,,,5,13,3,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,1,1,,3,3,2,1,4,3,3,2,1,,,2,,,,,,,,15,,12,,9,,,4,2,3,9,1,5,3,,,3,3,,,,,,15,9,,6,12,6,3,3,3,12,,,,,,1,1,6,3,7,5,1,2,14,,,,
200165,2022Q1,,,1,2,,,2,3,1,1,1,,,,2,,1,1,,4,,2,2,,,,,,1,2,,,2,3,1,1,1,,,,2,,1,1,,4,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,2,,2,,,1,,,,,,,,,,1,,,2,2,,1,,,1,,,,,1,,,,,,,1,,1,,,,
200459,2022Q1,,,,,,2,4,4,6,6,,3,,,,,,,7,7,5,7,1,,2,,,,,,,2,4,4,6,6,,3,,,,,,,7,7,5,7,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,2,,3,3,2,,8,,1,,2,1,1,,,,,,,,4,,,,2,2,2,1,6,,7,,2,,1,1,1,,1,,,,,2,4,7,7,2,1,2,4,,,1,,3,,,2,3,5,8,1,2,,,,2,
201645,2022Q1,,,,,,,2,3,6,1,1,4,1,,,,,,3,2,2,5,2,1,2,1,,,,,,,2,3,6,1,1,4,1,,,,,,3,2,2,5,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,11,,3,,1,,,,,1,1,,1,,2,,1,,3,,,,,,8,,5,,2,2,,,4,,6,,3,,2,,,,,,2,,,8,2,2,4,6,3,2,,,5,,,2,,4,3,1,,,2,1,2,1,11,,,3,
200937,2022Q1,0,1,0,0,0,1,10,12,8,6,4,1,0,0,0,0,0,2,9,13,8,6,0,3,1,0,0,1,0,0,0,1,10,12,8,6,4,1,0,0,0,0,0,2,9,13,8,6,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,11,1,4,0,1,0,3,2,4,2,2,3,0,3,2,0,3,1,1,0,0,1,1,1,12,0,8,0,10,1,0,0,5,2,3,3,5,2,3,0,1,1,1,0,1,0,0,13,10,1,5,5,8,5,1,2,8,2,,1,0,9,5,1,3,6,4,3,5,3,11,1,,2,0
200657,2022Q1,0,1,0,0,0,2,5,5,3,2,1,0,0,0,0,0,0,0,2,2,5,1,0,1,1,0,0,1,0,0,0,2,5,5,3,2,1,0,0,0,0,0,0,0,2,2,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,12,0,5,0,1,0,0,0,0,2,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,1,1,0,0,0,1,12,,0,0,13,1,0,0,2,1,1,0,1,0,10,,0,0
200576,2022Q1,,,3,,,3,,4,1,,,1,,,3,,3,,4,2,,,,,5,,,,3,,,3,,4,1,,,1,,,3,,3,,4,2,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,,,,,2,1,1,,4,,1,,,,,,,1,,,,,,3,,1,,3,,1,3,1,2,4,2,,,,,,,,3,2,,,3,3,1,4,6,2,,,,1,,,5,,2,,,3,1,4,1,,,3,,,1,
200513,2022Q1,,,,,,,1,,,,2,,,,,,,,1,1,,1,,,1,,,,,,,,1,,,,2,,,,,,,,1,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,1,,1,,,,,,,,,1,,,,,2,,,,,,,1,,,,,,,,,,,,2,,,1,,,1,,,,,,,1,,1,,,,1,,,,1,
200552,2022Q1,,1,,1,,1,,,1,,1,,,,,,,,1,1,,,,,,,,1,,1,,1,,,1,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,1,,,1,,,,1,,,,,,,2,,1,,1,1,,1,,,,,,,1,1,,1,,,,,,,,,,
200530,2022Q1,,1,1,,,,,,1,2,,2,,,,,,,1,2,,,,1,,,,1,1,,,,,,1,2,,2,,,,,,,1,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,1,,,1,,,1,,,,,1,,,,1,,,,,,1,1,,2,,,,,1,,,,,,,1,,,1,,1,,,,2,,,1,,,1,,1,2,,,1,,1,1,,1,1,,,1,,2,,,1,
200586,2022Q1,,,,,,,1,1,2,,,1,,,,,,,3,1,2,4,2,2,1,,,,,,,,1,1,2,,,1,,,,,,,3,1,2,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,2,,6,,3,,5,,1,,1,,1,,1,,,,1,,3,,,,1,,6,,4,,8,,10,,4,,3,,1,,,1,,1,6,4,8,10,4,3,3,,,1,,1,1,,2,6,3,5,1,1,,,,1,1
200532,2022Q1,,,1,,,,1,2,,1,1,,,,,,,,1,6,1,1,1,,,,,,1,,,,1,2,,1,1,,,,,,,,1,6,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,1,2,2,1,1,,2,,1,,1,,,,,,,1,1,,,,,,,,4,1,,,,,,,,,,,,,1,,,,5,,,,,1,,,,,1,,,,3,2,1,2,1,1,1,,1,
321330,2022Q1,,,,,,,3,4,1,1,2,,,,,,,1,3,2,2,1,,,,,,,,,,,3,4,1,1,2,,,,,,,1,3,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,5,,2,,,,,,1,,2,,,,1,,,,,,,,,,2,,4,,1,,,,2,,,,1,,,,,,,,,,,2,1,,2,,1,,,,4,,,,,3,2,,,1,2,,1,,5,,,,
200500,2022Q1,0,0,0,1,0,1,2,2,0,2,0,1,0,0,0,0,0,1,5,7,2,0,1,0,2,0,0,0,0,1,0,1,2,2,0,2,0,1,0,0,0,0,0,1,5,7,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,4,2,1,1,0,0,1,1,0,0,2,2,0,0,0,0,1,4,6,2,0,2,0,0,0,,2,0,0,0,0,2,3,4,1,2,0,0,0,,1,0
200475,2022Q1,,1,,,,,1,5,6,3,1,3,,,,,,2,2,2,3,1,2,,,,,1,,,,,1,5,6,3,1,3,,,,,,2,2,2,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,1,,,,2,1,4,,1,2,1,,1,,,,,,,,,,2,,1,,2,,1,3,1,2,3,1,4,1,4,,,,,2,,,,2,2,1,4,5,5,5,,,1,,,2,,2,1,,,5,1,3,1,,1,,,,
200643,2022Q1,0,0,0,0,0,1,2,0,0,2,2,1,0,0,0,0,0,1,2,3,1,1,2,0,0,0,0,0,0,0,0,1,2,0,0,2,2,1,0,0,0,0,0,1,2,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,2,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,6,0,3,0,0,0,1,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,6,0,1,0,3,0,0,1,1,3,0,,0,0,1,0,0,0,5,1,1,1,1,4,0,,0,0
