Keycode,period,"TB_STAT_D_Aggregated_Age_Sex | <1, Male","TB_STAT_D_Aggregated_Age_Sex | 1-4, Male","TB_STAT_D_Aggregated_Age_Sex | 5-9, Male","TB_STAT_D_Aggregated_Age_Sex | 10-14, Male","TB_STAT_D_Aggregated_Age_Sex | 15-19, Male","TB_STAT_D_Aggregated_Age_Sex | 20-24, Male","TB_STAT_D_Aggregated_Age_Sex | 25-29, Male","TB_STAT_D_Aggregated_Age_Sex | 30-34, Male","TB_STAT_D_Aggregated_Age_Sex | 35-39, Male","TB_STAT_D_Aggregated_Age_Sex | 40-44, Male","TB_STAT_D_Aggregated_Age_Sex | 45-49, Male","TB_STAT_D_Aggregated_Age_Sex | 50+, Male","TB_STAT_D_Aggregated_Age_Sex | <1, Female","TB_STAT_D_Aggregated_Age_Sex | 1-4, Female","TB_STAT_D_Aggregated_Age_Sex | 5-9, Female","TB_STAT_D_Aggregated_Age_Sex | 10-14, Female","TB_STAT_D_Aggregated_Age_Sex | 15-19, Female","TB_STAT_D_Aggregated_Age_Sex | 20-24, Female","TB_STAT_D_Aggregated_Age_Sex | 25-29, Female","TB_STAT_D_Aggregated_Age_Sex | 30-34, Female","TB_STAT_D_Aggregated_Age_Sex | 35-39, Female","TB_STAT_D_Aggregated_Age_Sex | 40-44, Female","TB_STAT_D_Aggregated_Age_Sex | 45-49, Female","TB_STAT_D_Aggregated_Age_Sex | 50+, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | <1, Known at Entry Positive, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 1-4, Known at Entry Positive, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 5-9, Known at Entry Positive, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 10-14, Known at Entry Positive, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 15-19, Known at Entry Positive, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 20-24, Known at Entry Positive, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 25-29, Known at Entry Positive, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 30-34, Known at Entry Positive, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 35-39, Known at Entry Positive, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 40-44, Known at Entry Positive, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 45-49, Known at Entry Positive, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 50+, Known at Entry Positive, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | <1, Known at Entry Positive, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 1-4, Known at Entry Positive, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 5-9, Known at Entry Positive, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 10-14, Known at Entry Positive, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 15-19, Known at Entry Positive, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 20-24, Known at Entry Positive, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 25-29, Known at Entry Positive, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 30-34, Known at Entry Positive, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 35-39, Known at Entry Positive, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 40-44, Known at Entry Positive, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 45-49, Known at Entry Positive, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 50+, Known at Entry Positive, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | <1, Newly Identified Positive, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 1-4, Newly Identified Positive, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 5-9, Newly Identified Positive, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 10-14, Newly Identified Positive, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 15-19, Newly Identified Positive, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 20-24, Newly Identified Positive, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 25-29, Newly Identified Positive, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 30-34, Newly Identified Positive, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 35-39, Newly Identified Positive, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 40-44, Newly Identified Positive, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 45-49, Newly Identified Positive, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 50+, Newly Identified Positive, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | <1, Newly Identified Positive, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 1-4, Newly Identified Positive, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 5-9, Newly Identified Positive, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 10-14, Newly Identified Positive, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 15-19, Newly Identified Positive, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 20-24, Newly Identified Positive, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 25-29, Newly Identified Positive, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 30-34, Newly Identified Positive, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 35-39, Newly Identified Positive, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 40-44, Newly Identified Positive, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 45-49, Newly Identified Positive, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 50+, Newly Identified Positive, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | <1, Newly Identified Negative, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 1-4, Newly Identified Negative, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 5-9, Newly Identified Negative, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 10-14, Newly Identified Negative, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 15-19, Newly Identified Negative, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 20-24, Newly Identified Negative, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 25-29, Newly Identified Negative, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 30-34, Newly Identified Negative, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 35-39, Newly Identified Negative, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 40-44, Newly Identified Negative, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 45-49, Newly Identified Negative, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | 50+, Newly Identified Negative, Male","TB_STAT_N_Age_Sex_KnownNewPosNeg | <1, Newly Identified Negative, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 1-4, Newly Identified Negative, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 5-9, Newly Identified Negative, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 10-14, Newly Identified Negative, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 15-19, Newly Identified Negative, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 20-24, Newly Identified Negative, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 25-29, Newly Identified Negative, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 30-34, Newly Identified Negative, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 35-39, Newly Identified Negative, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 40-44, Newly Identified Negative, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 45-49, Newly Identified Negative, Female","TB_STAT_N_Age_Sex_KnownNewPosNeg | 50+, Newly Identified Negative, Female","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | <1, Male, Life-long ART, New, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 1-4, Male, Life-long ART, New, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 5-9, Male, Life-long ART, New, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 10-14, Male, Life-long ART, New, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 15-19, Male, Life-long ART, New, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 20-24, Male, Life-long ART, New, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 25-29, Male, Life-long ART, New, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 30-34, Male, Life-long ART, New, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 35-39, Male, Life-long ART, New, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 40-44, Male, Life-long ART, New, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 45-49, Male, Life-long ART, New, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 50+, Male, Life-long ART, New, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | <1, Female, Life-long ART, New, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 1-4, Female, Life-long ART, New, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 5-9, Female, Life-long ART, New, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 10-14, Female, Life-long ART, New, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 15-19, Female, Life-long ART, New, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 20-24, Female, Life-long ART, New, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 25-29, Female, Life-long ART, New, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 30-34, Female, Life-long ART, New, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 35-39, Female, Life-long ART, New, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 40-44, Female, Life-long ART, New, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 45-49, Female, Life-long ART, New, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 50+, Female, Life-long ART, New, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | <1, Male, Life-long ART, Already, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 1-4, Male, Life-long ART, Already, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 5-9, Male, Life-long ART, Already, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 10-14, Male, Life-long ART, Already, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 15-19, Male, Life-long ART, Already, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 20-24, Male, Life-long ART, Already, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 25-29, Male, Life-long ART, Already, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 30-34, Male, Life-long ART, Already, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 35-39, Male, Life-long ART, Already, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 40-44, Male, Life-long ART, Already, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 45-49, Male, Life-long ART, Already, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 50+, Male, Life-long ART, Already, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | <1, Female, Life-long ART, Already, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 1-4, Female, Life-long ART, Already, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 5-9, Female, Life-long ART, Already, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 10-14, Female, Life-long ART, Already, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 15-19, Female, Life-long ART, Already, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 20-24, Female, Life-long ART, Already, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 25-29, Female, Life-long ART, Already, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 30-34, Female, Life-long ART, Already, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 35-39, Female, Life-long ART, Already, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 40-44, Female, Life-long ART, Already, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 45-49, Female, Life-long ART, Already, Positive","TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 50+, Female, Life-long ART, Already, Positive",ECHO MOZ Tuberculose | TB/HIV+ em CTZ
200459,2022Q1,,2,1,,,2,1,4,1,3,2,6,1,2,4,1,,2,5,3,1,3,,5,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,2,1,4,1,3,2,5,1,2,4,1,,2,5,3,1,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,2
200937,2022Q1,0,0,1,2,5,3,7,11,8,4,2,14,0,0,1,2,1,6,5,4,3,7,5,22,0,0,0,0,1,0,0,3,3,1,0,3,0,0,0,0,0,0,1,1,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,6,7,5,2,2,10,0,0,1,1,1,5,4,3,2,3,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,3,0,0,0,0,0,0,1,1,0,3,0,3,20
200657,2022Q1,0,3,8,11,5,9,6,6,11,8,5,27,0,9,10,8,2,4,10,10,7,9,9,40,0,0,0,0,0,1,0,1,4,1,1,3,0,1,0,0,0,0,1,2,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,8,11,5,8,6,5,6,7,4,24,0,8,10,8,2,4,9,7,7,8,6,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,3,0,1,0,0,0,0,1,2,0,1,2,2,23
200576,2022Q1,0,1,2,0,2,1,0,0,0,3,0,6,0,1,0,0,1,1,3,2,2,4,2,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,3,0,4,0,1,0,0,1,0,1,2,2,3,2,6,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,2,,,,,2,8
200552,2022Q1,0,1,1,3,1,3,3,0,0,2,4,11,0,0,1,5,3,3,4,5,7,4,4,16,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,1,0,2,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,3,3,0,0,0,2,8,0,0,1,5,3,2,4,3,6,1,3,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,1,0,2,1,3,1,1,17
200500,2022Q1,0,1,0,1,1,0,3,6,5,7,3,7,0,0,0,2,0,1,0,2,6,1,1,6,0,0,0,1,0,0,1,2,2,1,3,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,3,3,6,0,7,0,0,0,2,0,0,0,1,4,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,2,1,3,0,0,0,0,0,0,1,0,1,2,0,0,1,16
200475,2022Q1,,2,2,2,1,2,6,2,4,5,1,16,,2,,,2,7,3,4,6,6,2,16,,,,,,,1,,1,2,,3,,,,,,,1,,,1,,1,,,,,,,,1,1,1,,,,,,,,2,1,1,,1,1,1,,2,2,2,1,2,5,1,2,2,1,13,,2,,,2,5,1,3,6,4,1,14,,,,,,,,1,1,1,,,,,,,,2,1,1,,1,1,1,,,,,,,1,,,2,,3,,,,,,,1,,,1,,1,20
200643,2022Q1,0,1,0,0,0,1,0,1,3,2,0,4,0,0,0,0,1,1,3,3,2,1,4,5,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,3,0,0,0,0,1,1,2,3,2,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,7
200155,2022Q1,1,2,,,2,1,14,3,8,5,7,6,,1,1,2,2,1,5,1,,1,3,7,,,,,,,1,1,3,3,2,,,1,,,,,1,,,1,2,3,,1,,,,,1,,1,,,,,,,,,,1,,,,,1,1,1,,,2,1,12,2,4,2,5,6,,,1,2,2,1,3,1,,,1,3,,1,,,,,,,2,,,,,,,,,,1,,,,,1,,,,,,,1,1,2,3,2,,,1,,,,,1,,,1,2,2,21
200490,2022Q1,,,,,,,,,,1,1,5,,,,,,1,1,,1,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,,,,,,1,1,,1,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201205,2022Q1,,,,,,,,,,,,,,,,,,1,1,,,4,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,3
200560,2022Q1,,1,2,1,2,2,6,2,2,1,5,10,,,,2,2,1,6,5,3,1,,12,,,,,1,,1,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,1,2,1,1,2,5,2,1,1,5,10,,,,2,1,1,5,5,2,1,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,1,,,,,,6
200638,2022Q1,,1,1,1,1,,,1,,,7,3,1,,3,1,1,2,1,5,3,5,3,13,,,,,,,,,,,1,,,,,,,,,1,1,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,,,6,3,1,,3,1,1,2,1,4,2,4,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,1,,4,8
200563,2022Q1,0,1,2,0,3,0,3,4,1,2,0,6,0,0,0,0,1,1,4,3,1,4,1,10,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,3,3,1,1,0,5,0,0,0,0,1,1,3,1,0,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,2,1,1,0,1,9
200593,2022Q1,,3,2,,1,5,4,4,1,1,3,1,,,1,1,1,2,2,,2,2,,1,,2,2,,,1,,1,1,,1,,,,,,,,1,,1,1,,,,,,,,,1,1,,,,,,,,,1,,1,,,1,,,,1,,,1,4,3,2,,1,2,1,,,1,1,,2,,,1,,,1,,,,,,,1,1,,,,,,,,,1,,1,,,1,,,,2,2,,,1,,1,1,,1,,,,,,,,1,,,,,,16
200572,2022Q1,0,1,1,2,2,5,7,2,2,4,1,5,0,0,1,0,2,3,7,3,6,4,0,8,0,1,0,0,1,0,4,1,2,2,1,1,0,0,0,0,1,0,4,3,2,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1,4,3,0,0,2,0,4,0,0,1,0,1,2,2,0,3,0,0,7,,,,,,,,1,,,,,,,,,,1,,,1,,,,,1,,,,,4,1,2,2,1,1,,,,,1,,4,3,2,4,,1,31
200469,2022Q1,,3,1,2,,,1,4,2,,1,2,,,,,1,,2,,,1,1,6,,,,1,,,1,1,,,1,1,,,,,,,1,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3,1,1,,,,2,2,,,1,,,,,1,,1,,,,1,6,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,1,1,,,,,,,1,,,1,,,8
200180,2022Q1,,3,4,2,,2,,7,1,2,2,4,,3,5,,,2,3,1,4,1,1,5,,,,1,,,,4,,1,,1,,,,,,,2,1,2,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,3,4,1,,2,,3,1,1,2,3,,3,5,,,2,1,,1,,1,4,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,4,,1,,1,,,,,,,2,1,2,1,,1,15
200613,2022Q1,0,2,1,1,0,2,3,4,4,2,1,3,0,0,1,0,2,1,2,1,2,2,2,2,0,1,0,0,0,0,1,1,2,1,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,2,1,1,0,2,0,0,0,0,2,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,1,1,0,0,0,0,0,0,1,1,0,1,1,2,21
200590,2022Q1,2,4,3,1,1,6,9,10,7,7,8,13,1,0,1,2,3,8,10,6,10,4,6,11,1,1,2,1,0,1,3,6,5,6,5,6,0,0,1,1,0,3,5,4,6,4,4,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,3,1,0,1,5,6,2,1,1,3,7,0,0,0,1,3,5,5,1,2,0,1,7,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,2,1,0,1,3,6,3,5,4,4,0,0,1,1,0,2,5,4,5,3,2,4,76
200452,2022Q1,,,1,1,1,,,,1,2,1,1,,2,3,2,,1,1,1,,1,,,,,,1,,,,,1,1,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,1,,1,,1,3,2,,1,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,1,1,1,,,,,,,,,,,1,,,6
200195,2022Q1,,8,2,1,,,,1,2,2,1,4,,3,1,1,,1,3,,,1,1,4,,1,,,,,,,,2,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,6,2,1,,,,1,2,,1,4,,3,1,,,1,2,,,1,1,4,,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,6
200479,2022Q1,,,,2,,,1,1,2,,,5,,,,,,1,2,1,1,1,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,2,,,4,,,,,,1,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,2
200163,2022Q1,,3,,3,1,1,,2,3,,,4,,1,3,2,1,,1,1,,1,,9,,,,1,1,,,1,1,,,1,,,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,1,,1,2,,,3,,1,2,1,,,1,,,1,,9,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,1,1,,,1,,,1,1,,,,1,,,,,9
200528,2022Q1,,1,,,1,1,1,3,2,1,1,1,,,2,,,1,2,4,2,2,,9,,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,3,2,1,,1,,,2,,,1,2,4,1,2,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,3
200190,2022Q1,1,3,2,2,,1,3,2,2,3,2,9,,,1,1,1,1,4,2,3,1,,2,,1,,,,,1,,1,2,1,2,,,1,,,,,,2,1,,,,1,,,,,,,,,1,,,,,,,,1,,,,,,1,1,2,2,,1,2,2,1,1,,7,,,,1,1,1,3,2,1,,,2,,1,,,,,1,,,,1,,,,,,,,1,,,,,,,1,,,,,,,1,2,1,2,,,1,,,,,,2,1,,,15
200191,2022Q1,,1,,1,3,1,2,,,1,,4,,3,5,1,2,,1,2,3,2,3,4,,,,,,,1,,,,,1,,,,,1,,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,3,1,1,,,1,,3,,3,5,1,1,,1,1,3,1,2,3,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,1,,,1,,,1,1,7
200661,2022Q1,0,2,0,0,3,0,0,2,6,1,2,5,0,0,2,1,1,1,1,1,1,1,2,10,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,6,1,2,5,0,0,2,1,1,1,1,1,0,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
200464,2022Q1,,,,,1,2,,,1,1,1,,1,,,,,1,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,3
200154,2022Q1,,2,1,1,1,,1,2,,,,3,,,1,1,1,2,2,1,1,2,1,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,,1,2,,,,3,,,1,1,1,,2,1,1,2,1,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
200460,2022Q1,,3,7,3,4,9,6,3,4,9,1,9,1,4,5,4,8,1,6,8,5,3,3,8,,,,,,1,3,1,3,6,,5,,,,,,,1,2,2,2,2,1,,,,,,,,,,,,,,,,,,,1,,,,,,,3,7,3,4,8,3,2,1,3,1,4,1,4,5,4,8,1,4,6,3,1,1,5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,2,1,3,4,,4,,,,,,,2,2,2,2,2,1,30
200491,2022Q1,,,,,,1,1,4,2,,,,,1,1,,1,,,2,,,,1,,,,,,1,,2,1,,,,,,,,1,,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,1,1,,,,,1,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,1,,,1,,,,1,8
200483,2022Q1,0,,,1,,,,1,2,1,,1,,,,,,2,1,,,1,,2,0,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,2,1,,1,,,,,,1,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,2
